Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open,jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj_Close,ind_Open,ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open,usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open,grm_Adj_Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open,bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
2013-10-09,2013,10,9,8352.25,8378.370117,8330.790039,8344.730469,8344.698242,13789.89,14037.84,2191.392,2211.769,23002.08,23033.971,2002.99,2013.83,4420.635,4457.306,19918.199,20249.26,5153,5147.1,5151.6,5146.2,14778.19,14802.98,3701.62,3677.78,20.19,19.6,1656.99,1656.4,2904.73,2904.73,2789.53,2788.99,4127.42,4127.05,8541.08,8516.69,12692.4,12730.3,39916.84,39866.172,4923.49,4946.42,3776.53,3809.79,52313,52548,1154.56,1160.31,29.38,97.23,6.1209,7.7544,2.208,1.0396,61.92,1075.48,3.1945,13.202,6.4741,9.9975,1.2504,0.9104,0.9434,1.3513,0.8295,1.5943,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-11,2013,10,11,8407.450195,8433.530273,8349.370117,8349.370117,8349.337891,14376.89,14404.74,2201.409,2228.146,23318.461,23218.32,2018.01,2024.9,4523.928,4519.778,20535.9,20528.59,5180.45,5203.1,5179.05,5202.7,15126.52,15237.11,3753.22,3791.87,16.31,15.72,1691.09,1703.2,2974.28,2974.28,2841.77,2830.66,4227.31,4219.98,8705.03,8724.83,12894.4,12892.1,40484.211,40975.371,5179.58,5241.88,3837.16,3819.99,53000,53150,1158.125,1163.82,29.33,98.42,6.1204,7.7541,2.1846,1.0383,61.07,1071.55,3.1785,13.0475,6.4713,9.898,1.2466,0.9103,0.9473,1.3559,0.8334,1.5945,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-14,2013,10,14,8339.990234,8343.650391,8269.160156,8273.959961,8273.927734,14443.58,14423.14,2232.218,2237.773,23359.125,23277.42,2026.07,2020.27,4523.928,4519.778,20534.609,20607.539,5207.9,5259.1,5206.5,5259.2,15231.33,15301.26,3767.49,3815.28,17.08,16.07,1699.86,1710.14,2977.69,2977.69,2822.37,2832.57,4206.1,4222.96,8688.45,8723.81,12893.25,12911.8,40971.828,40882.09,5211.435,5263.58,3844.8,3837.16,53150,54171,1161.69,1167.33,29.335,98.5,6.1115,7.75395,2.18055,1.03775,61.455,1067.94,3.17925,12.998,6.49215,9.91575,1.24455,0.91275,0.9498,1.35265,0.83515,1.59595,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-15,2013,10,15,8320.480469,8368.019531,8320.480469,8367.879883,8367.847656,14510.27,14441.54,2237.931,2233.412,23399.789,23336.52,2034.69,2040.96,4527.809,4492.127,20722.9,20547.619,5259.1,5262.9,5259.2,5264.4,15300.3,15168.01,3810.72,3794.01,16.41,18.66,1709.17,1698.06,3004.56,3004.56,2849.85,2873.8,4239.21,4256.02,8757.13,8804.44,12892.1,12931.5,40882.281,40218.32,5243.29,5285.28,3853.04,3844.8,54176,54981,1172.94,1171.25,29.34,98.58,6.1026,7.7538,2.1765,1.0372,61.84,1064.33,3.18,12.9485,6.513,9.9335,1.2425,0.9152,0.9523,1.3494,0.8369,1.5974,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-16,2013,10,16,8384.030273,8384.030273,8332.179688,8332.179688,8332.147461,14433.64,14467.14,2228.113,2193.074,23350.939,23228.33,2040.03,2034.61,4527.809,4492.127,20651.23,20481.564,5262.9,5283.1,5264.4,5281.9,15170.7,15373.83,3815,3839.43,17.14,14.71,1700.49,1721.54,3015.4,3015.4,2871.16,2893.07,4230.52,4243.72,8792.99,8846,12931.5,12957.2,40227.02,40355.27,5307.57,5256.79,3856.42,3853.04,54983,55973,1173.38,1175.61,29.4,98.9,6.0996,7.7543,2.1567,1.0345,61.72,1066,3.171,12.8585,6.5075,9.876,1.2457,0.9163,0.9529,1.349,0.8406,1.5904,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-17,2013,10,17,8390.879883,8415.160156,8364.889648,8374.679688,8374.647461,14640.08,14586.51,2201.71,2188.542,23351.48,23094.881,2051.19,2040.61,4525.153,4518.796,20579.561,20415.51,5283.2,5321.5,5281.9,5321,15369.46,15371.65,3822.85,3863.15,14.52,13.48,1720.17,1733.15,3010.39,3010.39,2890.07,2880.31,4233.88,4239.64,8817.11,8811.98,12956.9,13036.4,40354.941,40199.469,5258.64,5386.17,3823.21,3856.42,55966,55358,1176.2,1170.39,29.35,97.85,6.098,7.754,2.1615,1.0285,61.13,1062.38,3.147,12.7665,6.4091,9.8075,1.2399,0.9028,0.9642,1.3664,0.8512,1.6166,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-18,2013,10,18,8416.330078,8441.19043,8390.320313,8441.19043,8441.158203,14589.6,14561.54,2188.714,2193.78,23261.65,23340.1,2046.56,2052.4,4519.185,4546.436,20486.779,20882.891,5317.5,5347.3,5316.7,5346.1,15371.71,15399.65,3893.36,3914.28,12.86,13.04,1736.72,1744.5,3033.31,3033.31,2888.98,2895.12,4259.81,4286.03,8849.77,8865.1,13035.9,13136.1,40199.469,40412.691,5388.72,5465.85,3848.61,3823.21,55360,55378,1178.665,1174.165,29.36,97.77,6.0966,7.7532,2.163,1.0287,61.26,1060.02,3.157,12.801,6.4116,9.75,1.2374,0.9013,0.9671,1.3693,0.8497,1.6184,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-21,2013,10,21,8456.679688,8459.299805,8400.05957,8419.320313,8419.288086,14624.03,14693.57,2198.114,2229.237,23494.369,23438.15,2054.16,2053.01,4557.61,4578.042,20915.76,20893.891,5351.8,5373.1,5351.5,5371.2,15401.32,15392.2,3922.65,3920.05,13.34,13.16,1745.2,1744.66,3028.65,3028.65,2897.61,2903.37,4285.71,4276.92,8828.47,8867.22,13136.1,13186.5,40414.859,40345.781,5481.33,5662.26,3891.86,3849.75,55380,56077,1181.13,1177.94,29.43,98.14,6.0924,7.7525,2.1728,1.0296,61.56,1060.93,3.167,12.959,6.4033,9.84,1.2417,0.9019,0.9662,1.3672,0.8467,1.6149,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-22,2013,10,22,8407.620117,8425.30957,8376.269531,8418.269531,8418.237305,14677.08,14713.25,2227.341,2210.652,23309.01,23315.99,2051.01,2056.12,4551.227,4512.609,20863.15,20864.971,5373.1,5356.1,5371.2,5356.8,15394.22,15467.66,3935.54,3929.57,12.99,13.33,1746.48,1754.67,3045.77,3045.77,2898.08,2908.92,4266.02,4295.43,8853.87,8947.46,13186.5,13248.1,40351.441,40813.48,5659.71,5616.31,3894.86,3891.86,56074,56460,1178.91,1182.41,29.33,98.18,6.0925,7.7524,2.1673,1.0282,61.64,1057.5,3.173,12.861,6.3719,9.7305,1.2361,0.8947,0.9705,1.3778,0.8517,1.6221,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-23,2013,10,23,8419.799805,8438.950195,8380.150391,8393.620117,8393.587891,14784.41,14426.05,2213.274,2183.107,23455.4,22999.949,2062.81,2035.75,4530.136,4546.364,20875.311,20767.881,5356.1,5372.9,5356.8,5373.7,15465.34,15413.33,3907.3,3907.07,13.71,13.42,1752.27,1746.38,3017.16,3017.16,2896.01,2896.48,4272.25,4260.66,8906.91,8919.86,13248.1,13243.3,40818.109,40552.59,5605.72,5363.47,3930.06,3894.86,56459,55440,1177.65,1167.47,29.41,97.28,6.0833,7.7525,2.1805,1.0384,61.54,1057.45,3.163,12.9335,6.3734,9.767,1.2383,0.8918,0.9632,1.3786,0.8393,1.6171,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-24,2013,10,24,8364.450195,8413.719727,8346.519531,8413.719727,8413.6875,14344.74,14486.41,2178.82,2164.322,22975.551,22835.82,2034.96,2046.69,4537.561,4594.709,20766.051,20725.43,5372.9,5386.3,5373.7,5385.7,15414.87,15509.21,3911.61,3928.96,13.5,13.2,1747.48,1752.07,3038.96,3038.96,2897.33,2905.88,4271.51,4275.69,8968.5,8980.63,13243.3,13324.8,40554.031,40246.73,5360.34,5641.57,3906.88,3930.06,55440,54877,1170.83,1164.81,29.37,97.36,6.0815,7.7531,2.1948,1.0421,61.48,1061.5,3.158,12.977,6.356,9.7665,1.237,0.8916,0.9601,1.381,0.8346,1.6186,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-25,2013,10,25,8380.30957,8390.25,8322.150391,8346.620117,8346.587891,14439.14,14088.19,2163.689,2132.955,22758.369,22698.34,2047.46,2034.39,4579.364,4580.71,20725.52,20683.52,5407.15,5400.9,5405.5,5398.2,15523.72,15570.28,3955.98,3943.36,13.16,13.09,1756.01,1759.77,3034.5,3034.5,2889.37,2885.77,4248.73,4272.31,8952.78,8985.74,13324.8,13399.4,40281.871,40671.609,5650.83,5526.29,3879.11,3906.88,54863,54154,1171.995,1164.475,29.38,97.46,6.0838,7.7528,2.187,1.0449,61.4,1062.3,3.1425,12.875,6.3237,9.8185,1.2365,0.8939,0.9578,1.3794,0.8282,1.6158,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-28,2013,10,28,8365.429688,8414.80957,8348.419922,8407.830078,8407.797852,14261.65,14396.04,2135.879,2133.869,22753.75,22806.58,2037.28,2048.14,4594.005,4590.402,20696.51,20570.279,5441.4,5415.5,5437.3,5410.7,15569.19,15568.93,3942.56,3940.13,13.62,13.31,1759.42,1762.11,3022.04,3022.04,2890.97,2879.19,4287.89,4251.61,9013.05,8978.65,13399.4,13371.8,40671.609,41125.02,5526.64,5470.71,3885.03,3879.11,54156,55073,1173.16,1164.14,29.39,97.7,6.0853,7.7533,2.1828,1.0443,61.54,1060.7,3.1335,12.8625,6.3346,9.8085,1.2383,0.8954,0.9569,1.3786,0.8284,1.6131,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-29,2013,10,29,8394.849609,8432.900391,8380.209961,8420.980469,8420.948242,14288.72,14325.98,2135.226,2128.864,22842.33,22846.539,2046.67,2051.76,4581.101,4562.635,20593.49,20929.01,5415.5,5430.9,5410.7,5425.4,15572.21,15680.35,3954.34,3952.34,13.25,13.41,1762.93,1771.95,3050.64,3050.64,2879.32,2903.83,4241.82,4278.09,8965.75,9022.04,13371.8,13440.6,41125.02,41284.379,5473.84,5218.36,3871.47,3885.03,55076,54539,1166.79,1166.68,29.39,98.09,6.0897,7.7535,2.1785,1.0445,61.34,1061.92,3.1455,12.874,6.372,9.869,1.239,0.8982,0.9498,1.377,0.8265,1.6059,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-30,2013,10,30,8429.400391,8465.05957,8419.209961,8465.05957,8465.027344,14464.67,14502.35,2126.69,2160.463,22966.949,23304.02,2055,2059.58,4563.706,4574.742,20944.141,21033.971,5430.9,5425.5,5425.4,5420.3,15680.74,15618.76,3962.4,3930.62,13.72,13.65,1772.27,1763.31,3040.69,3040.69,2898.73,2882.35,4272.55,4274.11,9030.31,9010.27,13440.6,13455.3,41288.629,41050.09,5215.03,5226.53,3912.44,3871.47,54541,54173,1168.27,1158.13,29.38,98.14,6.0936,7.7535,2.186,1.0454,61.09,1058.4,3.147,12.8765,6.3684,9.868,1.2366,0.8964,0.9491,1.3771,0.8247,1.6078,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-10-31,2013,10,31,8437.759766,8469.580078,8424.469727,8450.05957,8450.027344,14474.01,14327.94,2155.511,2141.614,23134.391,23206.369,2050.96,2030.09,4533.758,4510.497,21000.6,21164.52,5425.5,5411.1,5420.3,5406.5,15619.92,15545.75,3924.34,3919.71,13.83,13.75,1763.24,1756.54,3067.95,3067.95,2873.99,2904.35,4260.8,4299.89,8985.48,9033.92,13454.2,13361.3,41047.91,41038.648,5226.53,5165.09,3912.44,3871.47,54174,54256,1153.2,1160.44,29.42,98.1,6.0943,7.753,2.2235,1.0429,61.61,1060.83,3.155,12.9995,6.4692,10.002,1.2402,0.9056,0.9471,1.3594,0.8277,1.6068,1.875,1.36,2.882,1.65,29699,12967,49052,130148,350810,141640,163842,22202
2013-11-01,2013,11,1,8474.469727,8476.629883,8378.94043,8388.179688,8388.147461,14403.07,14201.57,2139.88,2149.562,23208.801,23249.789,2037.25,2039.42,4473.73,4432.457,21158.811,21196.811,5408,5421.55,5402.25,5416.1,15558.01,15615.55,3932.45,3922.04,13.46,13.28,1758.7,1761.64,3052.14,3052.14,2908.29,2888.68,4302.03,4273.19,9032.29,9007.83,13362.9,13337.5,41028.84,41079.609,5163.32,5094.67,3923.48,3915.85,54255,54013,1161.58,1167.6,29.41,98.78,6.0993,7.7524,2.2585,1.0442,61.84,1060.91,3.17,13.0815,6.5354,10.168,1.2434,0.9124,0.9438,1.3488,0.8231,1.5922,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-04,2013,11,4,8371.830078,8371.830078,8333.629883,8354.139648,8354.107422,14361.41,14213.47,2156.087,2149.634,23322.07,23189.619,2035.08,2025.17,4426.534,4423.157,21146.455,21085.8,5390.5,5432,5384.2,5425.7,15621.2,15639.12,3932.6,3936.59,13.35,12.93,1763.4,1767.93,3061.18,3061.18,2896.66,2903.19,4284.83,4288.59,9035.91,9037.23,13337.5,13361.8,41084.711,41013.719,5094.67,5223.41,3923.48,3915.85,54014,54437,1169.96,1174.76,29.37,98.62,6.098,7.7518,2.2425,1.0414,61.74,1062.38,3.1715,12.9855,6.5005,10.117,1.2424,0.9106,0.951,1.3516,0.8286,1.595,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-05,2013,11,5,8354.919922,8372.799805,8262.200195,8262.200195,8262.167969,14319.75,14225.37,2139.837,2157.24,23313.609,23038.949,2027.62,2013.93,4427.677,4436.392,21134.1,20974.789,5432,5433.8,5425.7,5426,15631.22,15618.22,3925.06,3939.86,13.22,13.27,1765.67,1762.97,3035.92,3035.92,2907.44,2895.74,4296.56,4253.34,9036.18,9009.11,13361.7,13361.7,41014.539,40304.449,5233.59,5505.47,3923.33,3923.94,54436,53832,1176.91,1172.27,29.42,98.6,6.0966,7.7516,2.285,1.0447,61.76,1061.03,3.1715,13.14,6.5267,10.236,1.2432,0.9126,0.9487,1.347,0.8297,1.6044,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-06,2013,11,6,8275.070313,8297.570313,8232.5,8281.969727,8281.9375,14155.34,14337.31,2149.39,2139.607,23042.109,23036.939,2015.32,2013.67,4428.821,4449.628,21004.539,20894.939,5420.6,5422,5426.1,5415.4,15628.72,15746.88,3952.18,3931.95,13.01,12.67,1765,1770.49,3056.4,3056.4,2910.64,2932.46,4265.43,4286.93,9030.47,9040.87,13361.7,13380.4,40294.941,40280.09,5368.865,5404.795,3904.29,3926.17,53840,53385,1178.18,1179.21,29.4,98.6,6.0925,7.7512,2.2865,1.0418,62.48,1059.77,3.1775,13.1495,6.4922,10.2785,1.2425,0.9109,0.9518,1.353,0.8383,1.608,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-07,2013,11,7,8298.05957,8298.05957,8250.719727,8283.709961,8283.677734,14355.56,14228.44,2136.627,2129.4,23023.73,22881.029,2014.85,2004.04,4454.407,4485.976,20896.131,20822.77,5422,5400.7,5415.4,5394.4,15751.31,15593.98,3935.81,3857.33,12.99,13.91,1770.74,1747.15,3042.98,3042.98,2933.06,2912.24,4282.98,4280.99,9038.47,9081.03,13380.4,13294.2,40282.699,40009.898,5504.14,5304.12,3904.28,3905.7,53390,52741,1181.66,1185.84,29.45,98.56,6.0906,7.7516,2.2995,1.0441,62.41,1062.78,3.183,13.1975,6.5298,10.29,1.2443,0.9184,0.9469,1.339,0.8345,1.6069,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-08,2013,11,8,8235.299805,8266.719727,8216.330078,8229.589844,8229.557617,14026.17,14086.8,2120.923,2106.127,22713,22744.391,1987.21,1984.87,4460.643,4476.587,20785.199,20666.15,5404.55,5396.9,5398.1,5390.6,15591.54,15761.78,3871.24,3919.23,13.76,12.9,1748.37,1770.61,3034.91,3034.91,2895.55,2895.57,4254.3,4260.44,9036.59,9078.28,13294.2,13378.3,40003.09,39864.16,5338.73,5294.18,3837.62,3904.28,52739,52249,1187.33,1188.245,29.51,99.03,6.0903,7.7515,2.3201,1.0486,62.48,1062.12,3.1775,13.243,6.5947,10.336,1.2463,0.922,0.9381,1.3357,0.8254,1.5995,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
2013-11-11,2013,11,11,8228.900391,8242.410156,8168.919922,8182.560059,8182.529297,14271.48,14269.84,2103.299,2109.471,22781.99,23069.85,1995.86,1977.3,4473.878,4441.592,20596.4,20490.961,5387.1,5393.1,5380.8,5386.8,15759.28,15783.1,3913.64,3919.79,12.85,12.53,1769.96,1771.89,3052.83,3052.83,2905.42,2914.69,4262.8,4290.14,9081.58,9107.86,13378.3,13358.4,39863.449,39686.828,5301.59,5401.45,3777.42,3840.17,52247,52624,1193,1190.65,29.545,99.34,6.091,7.7521,2.3252,1.0493,63.105,1067.385,3.19375,13.2205,6.62095,10.359,1.24855,0.9198,0.93355,1.33925,0.8234,1.59555,1.875,1.36,2.882,1.7,29789,13073,49815,130680,352001,143108,167274,24166
